,model_name,source,volume,area,n_triangles,x_scale,y_scale,z_scale,area_ratio_xy,area_ratio_xz,area_ratio_yz,build_time,support_material,model_material,area_ground,box_volume
1578,106786,thingi10k,3.9638661673652638,39.220000000000006,3316,4.0,3.9987598419189454,0.4,1.5706324459153815,5.486893057823181,5.764379143390194,9,1.635,4.503,15.995039367675782,6.398015747070313
1579,61755,thingi10k,9.69346160604867,45.38792480468751,416,4.274599838256836,4.274800109863281,1.2,0.9677219375257387,3.3892604687397423,3.3888670655197237,15,1.327,9.698,18.273059858201886,21.927671829842264
1580,500100,thingi10k,15.534509491485393,268.95953125000005,5780,5.079999923706055,5.079999923706055,2.0,1.9999971268557393,14.451991320812665,10.224769024958107,61,6.296,20.692,25.80639922485352,51.61279844970704
1581,500114,thingi10k,17.04460055325668,304.86613281250004,6070,5.079999923706055,5.079999923706055,2.0,2.0000011179908554,19.094578586707208,11.25545668797916,25,2.424,18.837,25.80639922485352,51.61279844970704
1582,120755,thingi10k,7.500000000000001,39.50000000000001,36,4.5,2.0,2.0,0.8333333333333334,2.6666666666666665,2.0,14,0.637,7.387,9.0,18.0
1583,153963,thingi10k,76.68275546384356,141.47916015625003,14760,7.192749786376953,6.591268157958984,4.818196868896484,1.5011939038612905,1.8551403473100179,1.5136326743925304,74,4.284,72.831,47.409342635112694,228.42754624094056
1584,124533,thingi10k,31.62492824011048,150.44689453125002,936,7.759999847412109,7.759999847412109,0.9,1.7959469952055167,3.7608491516280256,3.6165155114693652,36,5.096,31.271,60.21759763183596,54.19583786865236
1585,45813,thingi10k,12.509999779939655,59.49859375000001,1848,2.932939910888672,2.5399999618530273,5.270500183105469,1.8256812105345075,1.5686088433654204,2.3027508479703642,129,15.197,17.757,7.449667261774448,39.26347266725705
1586,168077,thingi10k,0.2963116541128739,7.5336682128906265,176,0.639586067199707,7.218186950683593,0.10000033378601074,1.2836645667513154,3.2508023286687844,2.1108236473925635,3,0.574,0.68,4.616651804099965,0.4616667213837852
1587,135364,thingi10k,1.9062752554568776,33.10397460937501,2612,2.3,2.2992599487304686,1.3,1.8771916863096643,4.730591088234382,4.730120868086967,11,0.644,1.962,5.2882978820800774,6.874787246704101
1588,343538,thingi10k,4.608340600130459,37.521223144531255,1122,6.3506721496582035,5.027082443237305,0.3,0.9681846890742059,2.353018902197069,2.571267663490081,7,1.611,5.431,31.92535246630287,9.57760573989086
1589,82380,thingi10k,2237.6974622950643,1830.2111045654297,1028,17.779999999999998,13.969999999999999,17.779999999999998,1.6622726869578641,3.0102056987934933,3.285715926773778,1336,16.964,2083.769,248.38659999999996,4416.313747999999
1590,697207,thingi10k,4.1539217914994335,19.81959594726563,5126,1.8000003814697265,1.6883556365966796,2.4500005722045897,2.2667839156390657,2.561427508559356,1.9976624030419017,40,3.413,5.709,3.0390407899305862,7.445651674283025
1591,1536353,thingi10k,4.713175417423249,32.74754394531251,1164,1.75,5.2,1.5,0.7906873409564679,4.036190214611235,2.098132891532702,30,2.683,5.868,9.1,13.649999999999999
1592,906891,thingi10k,92.66136288855752,271.7635742187501,41300,7.999501037597656,7.999999237060547,20.0,1.6559501549957505,0.6994123855304849,0.6914846602902088,202,15.658,91.882,63.996002197646305,1279.920043952926
1593,697213,thingi10k,3.001983827277216,17.286145019531254,4966,1.6,1.4980974197387695,2.3500009536743165,2.394462674799745,2.67267981075538,2.1329789786064604,36,3.087,4.446,2.396955871582031,5.632848584133026
1594,40994,thingi10k,1.8681209442197886,15.587194824218754,34984,3.6736064910888673,1.9402135848999023,1.599350929260254,1.1586836297819962,1.477228231337439,1.8834858026314982,41,4.002,3.595,7.127581219587082,11.399503646924533
1595,65282,thingi10k,6.134315321812299,24.925729980468756,5252,5.688123321533203,1.3433639526367187,3.2592220306396484,1.2727200779980332,0.7961167895795923,1.8235807063120688,68,7.63,9.052,7.641219828299945,24.90443200535569
1596,106779,thingi10k,4.216555592512713,36.99181640625001,1912,3.6,3.5986400604248048,0.6,1.5705934865034887,4.884018279888012,4.749642828837303,12,1.885,4.801,12.955104217529298,7.773062530517579
1597,233197,thingi10k,16.82554152981441,49.41602539062501,28,2.9979999542236326,4.497999954223633,2.9979999542236326,1.3325917806672853,1.4993325458469957,1.3325919221094888,48,4.834,17.9,13.485003656860352,40.42804034597285
1598,1489600,thingi10k,54.109043042262414,494.0766406250001,4948,12.146299743652344,16.595791625976563,1.0,1.1540794234088552,14.148074690092546,9.383644204262914,83,11.032,54.577,201.57745957230685,201.57745957230685
1599,56099,thingi10k,3429.6099085734795,1658.6825760253905,1552,12.7,26.669999999999998,12.7,1.7254336964031074,2.9599999751757315,2.326272893338198,1906,24.174,3183.263,338.70899999999995,4301.604299999999
1600,225939,thingi10k,5.006022040049237,33.230246582031256,800,7.97862548828125,2.0619882583618163,1.1166473388671876,0.8220474793690998,1.5032380967737364,3.612544859527214,17,1.698,5.536,16.451832074702253,18.37089450570611
1601,81919,thingi10k,5.861921329722431,25.568037109375005,388,1.7780000686645507,3.42850341796875,1.6510000228881836,1.8878494515583994,2.3431495879712188,1.5897616875292304,10,0.724,5.917,6.095879312565084,10.06429688456856
1602,87398,thingi10k,5.6083892861283395,38.231489257812505,1852,3.9,5.15,1.2,0.5411990875327709,2.3901654104901175,2.7101893255239933,37,3.513,6.91,20.085,24.102
1603,821369,thingi10k,1.0560603747730404,16.432169189453127,1012,1.4941664695739747,1.3265569686889649,2.554878997802734,3.25695341228584,1.8353275433588847,2.133519928956692,46,4.869,3.235,1.9820969425947443,5.064017850244324
1604,72107,thingi10k,9.479713267903202,26.367529296875006,1092,3.318798065185547,3.3163639068603517,1.6606199264526367,1.5681049867442933,1.6208359299495907,1.6230651252791362,20,1.747,9.809,11.006342117539317,18.277351037740697
1605,60517,thingi10k,4.054479048794048,48.01598632812501,13984,6.199995422363282,4.447760772705078,0.4216144561767578,1.424928174862222,2.8974344503023977,2.8239500024685484,7,1.924,4.362,27.576096430538456,11.626480900039303
1606,771609,thingi10k,128.7071995193164,699.0094531250002,78,17.658905029296875,6.775662231445312,10.500457000732421,1.7475400949379198,1.9318525451614892,3.8828090382898814,128,8.895,121.823,119.65077585568652,1256.3878269769093
1607,110906,thingi10k,6.60623934445344,49.17960937500001,3172,4.981760025024414,5.0,0.5,1.2554352291474675,4.7617529462528285,4.394512557983399,16,2.974,7.674,24.90880012512207,12.454400062561035
1608,97174,thingi10k,5.287337159335615,38.026914062500005,700,2.5399999618530273,2.5399999618530273,1.5239999771118165,2.1907554992173304,4.6748510530271625,1.8328826084727272,42,4.798,7.123,6.45159980621338,9.832237957003791
1609,105338,thingi10k,2.8751281438689174,22.866855468750003,1044,3.500199890136719,3.0312000274658204,2.300200080871582,1.5032979299685367,0.5215569095414755,0.5547590012652633,9,0.906,3.099,10.609806003118283,24.404676626404473
1610,48270,thingi10k,55.024268499640996,150.33867187500002,28592,10.5,3.45,4.5,0.8667683519109353,2.0104135987619873,1.9360135334893316,153,18.149,56.952,36.225,163.01250000000002
1611,98535,thingi10k,30.689734044394115,265.91742187500006,3600,8.316850280761718,8.316850280761718,4.7,1.450648605481357,2.8917344563075305,2.8924548624009336,137,19.253,32.6,69.16999859260628,325.0989933852495
1612,567038,thingi10k,113.16489435568668,649.8587500000001,7104,19.685000610351562,12.445973205566407,3.1115013122558595,0.8989193969713397,4.474935176399676,5.283311797431009,151,12.292,111.242,244.9989901479939,762.3146793468434
1613,70923,thingi10k,2.383627766243332,30.523620605468757,692,7.641206359863281,1.5680660247802733,1.8288000106811524,1.7614335173058582,0.5960842610168641,0.6933019806718613,9,1.299,2.742,11.981916081236557,21.912528257346086
1614,71383,thingi10k,7363.61176553509,4741.486153979492,676,33.77410125732422,24.751599655151367,24.13,0.8331131338416198,3.5543673903666515,3.813461324772153,4197,29.349,6835.157,835.9630330338334,20171.7879871064
1615,57422,thingi10k,2.997400893139266,22.174951171875005,1440,2.080500030517578,2.080497932434082,1.2899999618530273,1.1898890848515071,4.033363596991765,4.033357359611331,10,0.497,3.038,4.328476011920866,5.583733890259661
1616,108620,thingi10k,3570.466021688461,1624.2259365844727,370,21.849080600738525,21.849080600738525,15.730219593048094,1.5307999900938771,1.661034289518206,1.6638973533147676,1959,29.636,3316.932,477.38232309756853,7509.328772164188
1617,1315841,thingi10k,80.00127906530568,422.17316406250006,8576,19.494108581542967,14.499990844726563,0.6599999904632569,0.9699296594081873,7.26230056571398,7.372752679209916,82,14.054,79.51,282.66439595847856,186.55849863689812
1618,1514904,thingi10k,54.31298051792022,542.0442968750001,6236,12.524082946777344,1.8988059997558593,12.524085235595702,10.540268248035458,1.9999979787479976,10.540268888338264,253,22.585,59.041,23.780803840780862,297.83281427292115
1619,303901,thingi10k,2.5366528492769214,18.647263183593754,706,1.9,2.6870000839233397,1.325200080871582,2.06542634874525,3.4778442162107583,1.5525814866028906,9,0.475,2.66,5.1053001594543455,6.765544184182599
1620,250395,thingi10k,11.789694416903787,126.61187500000003,3492,2.1645999908447267,5.779159927368164,10.014299774169922,2.5873033163353734,3.31028870184154,1.370856011531463,239,26.032,22.739,12.50956952587134,125.27457927789631
1621,46261,thingi10k,97.30898687330884,296.86203125000003,872,5.0,8.0,6.0,2.570469856262207,3.4435132344563804,2.378880182902018,252,45.092,98.801,40.0,240.0
1622,77916,thingi10k,8.995226190545482,68.97543945312502,1348,4.05,10.622100067138671,0.45,1.1241664374962261,5.042167946144387,2.7348693220920097,13,2.373,9.426,43.01950527191162,19.35877737236023
1623,98938,thingi10k,428.2656873598973,517.8454296875001,2688,10.609970092773438,10.270877838134766,15.0,1.5748881463246174,1.8389693217417984,1.828459765316508,329,4.252,398.261,108.97370668913936,1634.6056003370904
1624,63234,thingi10k,4.515203239405373,39.973210449218755,1384,4.454946899414063,7.2,0.3,0.938449190195623,3.8496291493497607,3.1989384580541538,9,1.921,5.455,32.07561767578125,9.622685302734375
1625,958480,thingi10k,11179.979431404687,2750.6643102783205,2076,35.562538604736325,30.22599903106689,17.145,1.5669758909101752,1.8793927541049262,1.7914255888312296,6329,126.495,10345.511,1074.913257409039,18429.387798277974
1626,472192,thingi10k,0.8540254046469928,15.228968505859378,1070,2.963483428955078,2.9634849548339846,1.862666702270508,0.861562048831676,0.9817586648294897,0.5282230908943326,37,4.003,3.051,8.7822385556082,16.358383328927637
1627,472186,thingi10k,196.13467812169813,671.6709375000002,5986,12.70000991821289,8.778581237792968,16.541749572753908,3.6684343738769996,1.8240951266691885,0.38953497587831376,590,120.787,203.085,111.48806878780829,1844.207714237886
1628,226954,thingi10k,1.7196435668140961,14.460137939453128,772,1.4461938858032226,3.8312423706054686,0.6762750148773193,1.0776567454152262,3.576711906342486,2.9298873412017246,6,0.556,1.875,5.540719291399873,3.7470500212224995
1629,62880,thingi10k,22.04204163659613,309.47685546875005,2032,2.536199951171875,7.248600006103516,10.8,0.2220344356247038,7.068842949454143,2.4089060007450764,54,0.836,19.555,18.38389898154419,198.54610900067726
1630,293137,thingi10k,273.2800320200325,294.90716796875006,292,10.812279510498048,8.662495422363282,10.725975799560548,1.5235757549588345,1.3461457978689073,1.345411877100472,391,35.506,265.09,93.66132176500165,1004.6090706062612
1631,591221,thingi10k,0.9994455392205663,13.808491210937502,1124,9.099911499023438,1.5,0.35,0.5963390483364013,1.421948522716869,3.75977220989409,4,0.772,1.299,13.649867248535157,4.777453536987305
1632,501154,thingi10k,193.7144008113414,811.9237500000002,15678,13.16947021484375,2.7091419219970705,17.032408142089842,4.71503389451779,2.038456331316174,5.174667129182073,598,73.448,200.268,35.67796384952497,607.6816419638362
1633,37881,thingi10k,8.46164357575231,39.92616455078126,3400,3.3503799438476562,3.3688350677490235,1.85,1.2300343021639024,3.253379740066248,3.168791352909953,23,1.224,8.446,11.286877445116989,20.88072327346643
1634,839724,thingi10k,45.509310945075775,187.56203125000005,520,10.801214599609375,11.1165283203125,0.7485343933105468,1.012698613245792,4.368653908178961,5.139514062282949,43,6.476,45.676,120.07200799033046,89.87802765462115
1635,200005,thingi10k,7931.535071775341,2707.269385412598,1356,32.25799951553345,14.137091302871704,24.193501453399655,1.8986738084910362,2.022262320844229,1.517212838508466,4370,37.212,7341.834,456.0342843990876,11033.066122409398
1636,191968,thingi10k,3.2092410154469277,35.602436523437504,1060,3.203810119628906,3.6994400024414062,1.72677001953125,1.7783630059536346,2.8968379840205776,2.5160020699629713,10,0.465,3.181,11.852303316781763,20.466202029809544
1637,232909,thingi10k,12.984336753964428,103.10953125000002,1376,8.0,7.0,0.7,1.4180480412074499,2.043748242514474,3.0329786028180807,18,4.477,14.504,56.0,39.199999999999996
1638,128057,thingi10k,1.6108518238376623,45.686240234375006,3360,5.6688800811767575,6.334640121459961,0.6,0.14952521984934303,7.559211210597704,6.80700792773451,5,1.221,1.906,35.910315205967485,21.54618912358049
1639,1458703,thingi10k,9.012105088614707,57.408447265625014,4590,3.6,5.15,3.4,0.9977498100799262,1.4137140286514183,1.5936117863941028,89,8.505,12.218,18.540000000000003,63.03600000000001
1640,200011,thingi10k,53.198559100652446,184.98884765625004,9354,10.15999984741211,0.9525000572204589,7.66394271850586,1.9397642482168695,2.0148748913246655,2.3267855239438076,224,23.963,59.057,9.677400436019889,74.16704260570006
1641,591235,thingi10k,5.321865765672549,84.59488281250002,4672,6.5440818786621096,6.544081115722657,1.2,0.4873472983128521,5.148507073404063,5.174562887201935,14,3.015,6.068,42.82500264189556,51.39000317027467
1642,58261,thingi10k,20.238021953759535,167.62855468750004,26636,6.238124084472656,6.238151931762696,3.3799999237060545,2.884390239645112,3.109869484153051,3.1098740554826,142,16.556,22.873,38.9143658081285,131.53055346254382
1643,69902,thingi10k,20.789257131967585,95.70144531250001,1126,5.079999923706055,5.715000152587891,5.715000152587891,1.2080992708136444,1.4954207802108046,0.6091659931581056,143,15.694,26.483,29.032200339126575,165.9190293680706
1644,693471,thingi10k,24.972569825627804,169.93150390625004,9304,7.2,7.2,1.5,2.1282536012155036,3.1271817949083114,3.0790516182228367,62,8.7,26.375,51.84,77.76
1645,360068,thingi10k,9.461903199255381,104.59420898437502,172,4.856888198852539,7.560678100585937,1.9810066223144531,0.2738155351294866,3.7528028513199394,3.908458050848256,42,3.933,10.794,36.721368242058674,72.74527366796588
1646,43655,thingi10k,5.711126442585075,35.02932128906251,1290,4.0036060333251955,2.847781944274902,1.9662010192871093,1.4313501484304147,2.2347714570429322,1.8317854311121813,12,0.846,5.742,11.401396973693554,22.41743835097323
1647,472145,thingi10k,377.2258766479493,632.9037109375001,1020,25.4000244140625,6.477001953125,7.789333343505859,2.114116273654171,1.0804270451746811,2.077824550612028,449,77.098,360.778,164.51600773930548,1281.4700246242403
1648,49378,thingi10k,88.34235416616448,296.87054687500006,34012,7.620001983642578,7.618135833740235,11.74749984741211,1.540970854229669,1.671062587110558,1.62539005417222,112,2.899,81.67,58.05021016475919,681.9448350527496
1649,1451900,thingi10k,7.435702803558351,51.864618737792966,568,7.127783799171448,4.707016468048096,0.3308786952495575,1.3396270566304742,2.0000004150617787,1.9999983406473691,9,2.168,8.493,33.55059572338643,11.101177337799484
1650,1417955,thingi10k,0.8062716264896251,8.871951904296877,2836,1.270016574859619,0.8552309036254883,5.1,1.461858526461748,0.7453619902055408,1.1050711136135578,66,6.974,4.085,1.0861574229365396,5.539402856976352
1651,1223673,thingi10k,1.7291832362987605,13.860712890625003,2162,1.6038999557495117,1.6083999633789063,1.35,1.3440542453118003,3.032707885417256,3.1394975549528183,29,2.689,3.169,2.579712630090944,3.482612050622775
1652,203281,thingi10k,15.906119939014319,325.15619140625006,312,16.450100708007813,11.00009994506836,0.10019999742507935,1.7561844412067045,2.4607660611664994,3.0891835179975504,29,13.532,24.71,180.95275189452573,18.1314652738925
1653,461111,thingi10k,14.925228995718175,44.96429199218751,153248,6.781039428710938,4.645700073242187,3.2561599731445314,0.7922538717028473,1.0257490114337435,1.2857101936848119,54,5.069,15.832,31.502675370620562,102.57775058878075
1654,814675,thingi10k,1.001400507549445,10.914821777343752,152,4.023799896240234,4.497200012207031,0.300100040435791,0.36880192684736324,2.2642280297385344,2.3066151629157554,4,0.595,1.349,18.095832942490233,5.430560197760638
1655,103211,thingi10k,8.41023865853375,64.279609375,284,4.357913970947266,2.9067020416259766,2.6480159759521484,2.2462647124878705,2.129026744720232,2.124402603281452,51,6.44,10.398,12.667157436582784,33.54283526197227
1656,904472,thingi10k,11.829475105480627,88.22694335937501,108,5.0,8.500003814697266,0.8000004768371582,1.8127943093718093,1.1249999254942384,1.1992859931997781,15,3.482,12.323,42.50001907348633,34.00003552437738
1657,40360,thingi10k,18.74991009262701,153.29666992187504,6026,6.347930526733398,6.348965835571289,1.2064998626708985,1.570198771094632,7.617239036465451,7.61601533973667,39,2.733,18.093,40.302794040810404,48.625315475491256
1658,593387,thingi10k,3.6077340578089903,35.62719726562501,17656,3.8705638885498046,2.780430221557617,2.2350791931152343,1.538889159948352,1.7627310963657306,2.3600246907636246,12,0.847,3.644,10.761832810193445,24.05354859384822
1659,856334,thingi10k,3336.5710102823778,1249.7764941101075,21210,23.14046495437622,23.140976066589353,11.43,1.570692221586103,1.6141256176617713,1.6141048503784354,1816,27.901,3094.45,535.4929456789698,6120.684369110625
1660,472179,thingi10k,31.54100170644125,178.53330078125003,14548,25.65400390625,1.862666702270508,2.54068603515625,1.0302040103752745,1.5700526359631246,8.057169327394767,148,17.886,32.912,47.784858856089414,121.40632358757883
1661,636797,thingi10k,3.3000482464762437,85.43322265625001,20726,4.583784866333008,6.595246887207031,2.704839897155762,1.1070103613297113,2.9313232880626066,3.115842333741438,10,0.77,5.183,30.231192871309464,81.7705366169287
1662,956446,thingi10k,5.8604232756413515,104.37383789062503,34450,9.62505645751953,9.263020324707032,0.153125,0.858564369894544,15.402958451304421,7.389773840443648,20,5.291,7.935,89.15709359245608,13.652179956344838
1663,90431,thingi10k,1601.582214209782,1760.2803125976563,736,17.759976997375485,17.75997820854187,22.304043140411373,2.1185031278390385,1.8114572404827964,1.8114574251134639,1338,122.777,1509.694,315.4168044575935,7035.070013832864
1664,702426,thingi10k,6.062906338013218,32.26400146484376,14540,4.599800109863281,2.8,3.2997997283935545,1.0134495395507703,0.9581876415677315,1.512414067284015,77,8.166,9.459,12.879440307617188,42.49957362893619
1665,113000,thingi10k,5.962735338846844,63.45761718750001,276,20.0,1.0,0.5,1.1925467491149901,3.7000003814697267,7.902109622955322,12,2.222,6.74,20.0,10.0
1666,577765,thingi10k,7.848988686203959,74.56538085937501,632,4.925199890136719,3.600199890136719,2.5995000839233398,0.5331271454366819,3.535894732469588,3.8141771907191977,68,6.847,10.46,17.731704103371595,46.09356630481829
1667,44110,thingi10k,51.48821823024751,186.94109375000005,428,7.151750183105468,7.163870239257813,1.5,1.3399445522982008,7.016104857486851,7.010800765821624,54,3.545,49.756,51.23421029535588,76.85131544303383
1668,814677,thingi10k,1.9032306186468988,24.338056640625005,4832,2.8709999084472657,3.868000030517578,1.2225000381469726,1.1333396050886166,3.3853381012508326,1.9214089427649552,36,3.435,3.202,11.105027733489989,13.5758968278147
1669,686056,thingi10k,21.307924133877,323.4056054687501,231664,19.34894256591797,14.636625671386719,0.3,0.8644941315164956,12.030572398315117,9.67193789631132,50,14.812,25.988,283.20322947450217,84.96096884235065
1670,84320,thingi10k,4.023958968683457,76.81366210937502,11448,2.6,5.2,2.59951114654541,1.9795635042811284,3.7342555235675934,3.0228147403126355,62,8.554,6.306,13.520000000000001,35.14539070129395
1671,702424,thingi10k,29.037147504617767,165.90527343750003,8432,12.521099853515626,15.0,0.4,0.7861507699162108,2.5437909419378517,2.430184523264567,31,6.699,31.447,187.81649780273438,75.12659912109375
1672,54471,thingi10k,6.980417827528637,53.00053222656251,4106,5.783755874633789,3.1311059951782227,2.4842830657958985,2.01764069063602,0.9286270911946194,1.3216900707164028,39,4.241,8.639,18.10955269371312,44.98925508613
1673,90433,thingi10k,0.7605601206719877,31.190688476562507,1372,2.1505739212036135,11.60459213256836,1.45,0.5968291251751034,3.6852882283199544,0.6829619284332268,39,6.422,2.561,24.95653320650614,36.1869731494339
1674,636795,thingi10k,2.3018386101579518,59.72439453125001,7636,4.392726898193359,4.940867233276367,2.7048389434814455,1.0646371845063263,2.853535190006606,2.540971847753615,9,0.449,3.643,21.7038803960153,58.70550091980568
1675,42575,thingi10k,38.41168779449743,157.67793191070555,1764,11.43,5.715,0.635,2.000009538394366,3.0436312703680097,2.3324211314492507,32,5.69,39.327,65.32245,41.47975575
1676,593385,thingi10k,3.090989808909645,27.280163574218754,13270,2.2746160507202147,2.572483444213867,2.2057491302490235,2.154303503790506,2.6247058857077907,2.4367775919070214,37,3.155,4.454,5.851412132420882,12.906747221815944
1677,69928,thingi10k,17.628275205294297,50.52177246093751,292,4.0,3.978079986572266,2.6,1.7751520909740017,1.4631150319026067,1.4631155350271259,19,1.283,16.972,15.912319946289063,41.37203186035156
1678,693473,thingi10k,82.46121021900369,415.4876953125001,38464,6.6,6.570000457763672,6.6000007629394535,1.545147233703526,4.802337245478322,3.5614503946586398,307,36.294,84.933,43.362003021240234,286.1892530227684
1679,472153,thingi10k,284.66604755980524,464.3900390625001,1656,12.78466567993164,4.952999877929687,7.789333343505859,2.2898460629987922,2.552759096982171,2.1197288751888186,330,37.204,272.03,63.32244755207328,493.23965210976536
1680,41732,thingi10k,25.01101923641566,64.76423828125002,15174,2.5,2.4,8.1,2.7942784627278647,1.6775776427469136,1.674889733271344,181,22.439,32.002,6.0,48.599999999999994
1681,235725,thingi10k,11.20310119914432,66.94929199218751,1980,4.2,2.5,4.8,2.1498507545107888,1.7596842750670418,1.1670721371968586,108,12.015,15.171,10.5,50.4
1682,81264,thingi10k,9.888933557500446,62.08739257812501,820,3.262363815307617,2.875,9.417784881591796,1.7456819980456038,1.127421197707098,0.5278471529971365,201,24.581,19.401,9.3792959690094,88.3321917769116
1683,702418,thingi10k,3.2842787293642766,24.243793945312504,964,8.798200225830078,0.8,0.5,1.883442773949341,2.288696465488962,5.164308547973633,7,0.918,3.654,7.038560180664063,3.5192800903320314
1684,1095209,thingi10k,34.71839679757755,191.10958984375003,1670,5.0,5.0,5.0,1.031763229370117,3.3652276611328125,3.3501361083984373,41,1.409,33.043,25.0,125.0
1685,472147,thingi10k,3.321955496417561,37.85491455078126,15444,3.8099990844726563,4.169833374023438,3.069669723510742,0.6024698828419492,1.5330696312455043,1.477284770998865,55,6.781,5.452,15.887061337432826,48.76803118307562
1686,237640,thingi10k,4.234142964699568,44.415488281250006,948,7.376325988769532,1.9272598266601562,5.481345367431641,0.6591191728499392,0.33959476855446646,2.105436410792748,133,18.812,10.044,14.216096746504773,77.92333604441396
1687,702395,thingi10k,11.982264196998262,69.17167480468751,5180,3.050200080871582,3.1708000183105467,4.5,0.6235643428312655,3.37540154263603,2.430308575123183,98,9.055,15.653,9.671574472278444,43.522085125253
1688,57811,thingi10k,130.0660384183659,430.22101562500006,6264,7.780000305175781,7.780000305175781,7.0,2.4441919385626933,3.7562399296829305,3.856628804642034,364,56.858,129.792,60.528404748535245,423.6988332397467
1689,591223,thingi10k,5.111440264597628,72.95457519531251,3060,6.144052886962891,6.144049835205078,2.00000057220459,0.4140494837818756,2.948734449816903,2.982105232534312,14,2.684,5.38,37.74936712763564,75.49875585563241
1690,1458701,thingi10k,15.278631865660353,65.54792480468751,830,1.0,11.2,2.6,1.365196875163487,2.2080661700322075,1.6064702809511962,63,6.44,17.093,11.2,29.119999999999997
1691,736024,thingi10k,5.639218668711548,121.67066406250002,9594,8.998533630371094,2.0999998092651366,8.997067260742188,1.942672745075334,0.8578682735171704,1.8398053116817998,239,36.21,16.657,18.896918907445215,170.0168504310754
1692,472190,thingi10k,199.0079340405749,693.7820312500002,8314,13.440835571289062,8.778694915771485,15.907015991210937,3.7028342970319454,1.7470223940859282,0.4638405967951491,637,146.954,205.174,117.99299489339582,1876.9164566201177
1693,43858,thingi10k,7.999998046875002,29.656850585937505,12,1.99999942779541,6.0,1.0,1.333333317438757,1.9999999761581353,2.0,9,0.947,8.035,11.99999656677246,11.99999656677246
1694,136243,thingi10k,25.044421301047013,51.12649902343751,256,2.5388216018676757,7.366000366210938,2.557468605041504,1.5551048521366158,1.5672331532854178,1.5551847661768712,47,4.346,25.061,18.700960849101538,47.82712025568749
1695,1341745,thingi10k,14.281544166237163,122.48332031250003,25132,5.970623779296875,5.9709228515625,3.3003303527832033,1.4016681662787625,3.363038807698927,3.294190771826076,35,2.176,13.954,35.65013396188617,117.65721919520024
1696,500089,thingi10k,15.087810096740727,260.96591796875003,740,5.079999923706055,5.079999923706055,2.0,2.000009839360184,10.360235084477148,10.360235084477148,26,2.424,18.086,25.80639922485352,51.61279844970704
1697,250397,thingi10k,11.09695684178501,118.92855468750003,3424,2.0345199584960936,5.6800697326660154,9.977120208740235,2.632473848851467,3.319078348717688,1.3144949673030966,235,25.646,21.987,11.556215236758579,115.29774857521583
1698,1043471,thingi10k,11.856414716607059,72.91487792968752,20204,10.228176879882813,6.146800231933594,1.073443603515625,0.5255026020778754,2.546325478053392,2.6152485248654114,23,2.56,12.197,62.8705600175215,67.48800050025365
1699,79939,thingi10k,8.526673828125002,80.81441894531251,36,2.377641296386719,2.261271286010742,5.7,1.3819658962558692,3.504527858967189,3.50452845988124,27,0.536,8.071,5.376491991952643,30.646004354130067
1700,196208,thingi10k,64.31713435216807,137.19419921875001,2740,2.159921073913574,3.385265350341797,11.992574310302734,1.8496761660747794,2.0865161922978905,2.1614547321074267,80,2.676,61.224,7.311905970992665,87.6885757070758
1701,63785,thingi10k,63.34863641688805,433.7638281250001,345996,16.694638061523438,7.911136627197266,4.2083789825439455,1.9200117654774227,3.1737219872198446,4.6023646229069906,351,44.62,65.06,132.07356264631963,555.8156051904726
1702,57420,thingi10k,4165.669400098269,1568.394040625,156,12.7,12.7,33.019999999999996,1.5643370337033644,2.0000003097211727,1.9999995819928542,2284,10.525,3854.932,161.29,5325.795799999999
1703,77928,thingi10k,247.61692293437986,319.0628906250001,2530,9.830294799804687,4.294471740722656,10.810903930664063,1.557677569860594,2.051995400248266,2.021628149123931,439,46.087,244.49,42.21592322073411,456.3922902836467
1704,61192,thingi10k,5.126493685775018,102.88558593750003,756,2.1156530380249023,4.497019958496094,10.0,0.4299812777967189,1.2699322897391525,1.9209223637479653,24,0.534,6.515,9.51413393725088,95.14133937250881
1705,70921,thingi10k,22.242041375744588,237.91277343750005,1800,8.204199981689452,9.65199966430664,1.8034000396728516,1.9937700329607446,2.377591786534464,3.0570867197306497,33,8.528,24.422,79.18693546917113,142.80572256667475
1706,75118,thingi10k,22.8189768971667,88.19296875000002,11522,5.4,5.4,2.6,1.5711894251191565,1.9230723041414874,1.9230720324394028,42,4.667,22.929,29.160000000000004,75.81600000000002
1707,70060,thingi10k,3708.625027197335,2196.0363951538084,2158,25.4,25.400004844665524,11.905996866226195,1.5699617394034215,3.081981291404156,1.821187671999239,2065,40.85,3442.896,645.1601230545043,7681.274403301035
1708,60515,thingi10k,4.160433468880428,50.32416992187501,13550,6.199995422363282,4.447760391235351,0.4216144561767578,1.4249288504075581,3.3807483481018554,3.4974001883642933,8,1.924,4.521,27.576094065427895,11.6264799028745
1709,233195,thingi10k,16.82554233996074,49.41602050781251,40,2.9979999542236326,4.497999954223633,2.9979999542236326,1.3325917806672853,1.4993325458469957,1.3325917806672853,18,1.037,16.164,13.485003656860352,40.42804034597285
1710,177009,thingi10k,0.797997492547768,27.710891113281257,820,4.999512481689453,3.8687454223632813,0.060012006759643556,1.37497773038061,2.522862418593781,2.555399167364681,4,1.404,1.449,19.34184102758416,1.1607426944913317
